Listing ID,Listing name,Final URL,Image URL,City name,Description,Price,Property type,Listing type,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID,Formatted price
41414,Terreno para alugar 500m² - Ribeirânia - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/locacao/terreno/ribeirao-preto/ribeirania/41414,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41414/8369d71c5fef5be38cda4ea22254bad3AT.jpg,RIBEIRÃO PRETO,Terreno - Ribeirânia - 500m² - Ribeirão Preto,3850 BRL,land,rent,terreno;locação;ribeirânia;ribeirão preto,"RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.850/mês
41400,"Sala comercial para alugar, 28m² - Campos Elíseos - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/campos-eliseos/41400,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41400/dafb4e52d6eba6eeb0740fd268804947AT.jpg,RIBEIRÃO PRETO,Comercial - Campos Elíseos - 28m² - Ribeirão Preto,1000 BRL,commercial,rent,comercial;locação;campos elíseos;ribeirão preto,"CAMPOS ELÍSEOS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.000/mês
41403,"Sala comercial para alugar, 13m² - Alto da Boa Vista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/alto-da-boa-vista/41403,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41403/2740b74ac909cda7617f96d82da4ebbfAT.jpg,RIBEIRÃO PRETO,Comercial - Alto Da Boa Vista - 13m² - Ribeirão Preto,1850 BRL,commercial,rent,comercial;locação;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.850/mês
41423,"Salão comercial para alugar, 300m² - Chácaras Bonacorsi - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/chacaras-bonacorsi/41423,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41423/fd299ecdfa651f989dab60768e5fda70AT.jpg,RIBEIRÃO PRETO,Comercial - 1 quartos - Chácaras Bonacorsi - 300m² - Ribeirão Preto,2000 BRL,commercial,rent,comercial;locação;1 quartos;chácaras bonacorsi;ribeirão preto,"Chácaras Bonacorsi, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.000/mês
41429,"Salão comercial para alugar, 160m² - Ipiranga - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/ipiranga/41429,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41429/abc76c3a59e3ef0b2af820d5a7625960AT.jpg,RIBEIRÃO PRETO,Comercial - Ipiranga - 160m² - Ribeirão Preto,2200 BRL,commercial,rent,comercial;locação;ipiranga;ribeirão preto,"Ipiranga, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.200/mês
41405,"Sala comercial para alugar, 18m² - Alto da Boa Vista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/alto-da-boa-vista/41405,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41405/13e7ca215e55ad56415450c9b4e0ecf7AT.jpg,RIBEIRÃO PRETO,Comercial - Alto Da Boa Vista - 18m² - Ribeirão Preto,1950 BRL,commercial,rent,comercial;locação;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.950/mês
41404,"Sala comercial para alugar, 12m² - Alto da Boa Vista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/alto-da-boa-vista/41404,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41404/c00fd03d94780746ece803b4f68c8324AT.jpg,RIBEIRÃO PRETO,Comercial - Alto Da Boa Vista - 12m² - Ribeirão Preto,1620 BRL,commercial,rent,comercial;locação;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.620/mês
41433,"Salão comercial para alugar, 229m² - Campos Elíseos - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/campos-eliseos/41433,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41433/c623da7d2548dcb6861cd9ea318ad22bAT.jpg,RIBEIRÃO PRETO,Comercial - 2 quartos - Campos Elíseos - 229m² - Ribeirão Preto,3300 BRL,commercial,rent,comercial;locação;2 quartos;campos elíseos;ribeirão preto,"CAMPOS ELÍSEOS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.300/mês
41431,"Casa comercial para alugar, 300m² - Centro - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/centro/41431,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41431/2af5ad88b70f3296ab68ed4305dd662dAT.jpg,RIBEIRÃO PRETO,Casa - Centro - 300m² - Ribeirão Preto,7600 BRL,house,rent,casa;locação;centro;ribeirão preto,"Centro, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 7.600/mês
41436,"Galpão comercial para alugar, 250m² - Bonfim Paulista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/bonfim-paulista/41436,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41436/259065cf3a53194b4c7a4e5e04e2add2AT.jpg,RIBEIRÃO PRETO,Comercial - Bonfim Paulista - 250m² - Ribeirão Preto,7600 BRL,commercial,rent,comercial;locação;bonfim paulista;ribeirão preto,"BONFIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 7.600/mês
41440,"Salão comercial com 2 salas para alugar , 102m² - Jardim América - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-america/41440,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41440/95a1b98be67748b84926409f968205dfAT.jpg,RIBEIRÃO PRETO,Comercial - Jardim América - 102m² - Ribeirão Preto,8500 BRL,commercial,rent,comercial;locação;jardim américa;ribeirão preto,"JARDIM AMÉRICA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 8.500/mês
41438,"Salão comercial com 2 salas para alugar , 81m² - Jardim América - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-america/41438,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41438/ce940bcec903fccdde71112e1a1a304cAT.jpg,RIBEIRÃO PRETO,Comercial - Jardim América - 81m² - Ribeirão Preto,5500 BRL,commercial,rent,comercial;locação;jardim américa;ribeirão preto,"JARDIM AMÉRICA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 5.500/mês
41445,"Apartamento com 2 quartos para alugar, 41m² - Jardim Silvio Passalacqua - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/jardim-silvio-passalacqua/41445,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41445/a86c2a44e759b4e4beeb85f14484fb02AT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Jardim Silvio Passalacqua - 41m² - Ribeirão Preto,1200 BRL,apartment,rent,apartamento;locação;2 quartos;jardim silvio passalacqua;ribeirão preto,"Jardim Silvio Passalacqua, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.200/mês
41446,"Sala comercial para alugar, 20m² - Nova Ribeirânia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/nova-ribeirania/41446,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41446/e3cf852f4130e8b22366c734a9cb94f3AT.jpg,RIBEIRÃO PRETO,Comercial - Nova Ribeirânia - 20m² - Ribeirão Preto,930 BRL,commercial,rent,comercial;locação;nova ribeirânia;ribeirão preto,"NOVA RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 930/mês
41456,"Apartamento com 1 quarto para alugar, 41m² - Ribeirânia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/ribeirania/41456,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41456/bebc257689a7d0ca4db003b1a4ed74eaAT.jpg,RIBEIRÃO PRETO,Apartamento - 1 quartos - Ribeirânia - 41m² - Ribeirão Preto,2550 BRL,apartment,rent,apartamento;locação;1 quartos;ribeirânia;ribeirão preto,"RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.550/mês
41460,"Casa comercial com 4 suítes para alugar, 741m² - Alto da Boa Vista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/alto-da-boa-vista/41460,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41460/355db1c7db3ab157c15f597352e9fa54AT.jpg,RIBEIRÃO PRETO,Casa - 6 quartos - Alto Da Boa Vista - 741m² - Ribeirão Preto,15000 BRL,house,rent,casa;locação;6 quartos;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 15.000/mês
41461,"Salão comercial para alugar, 44m² - Vila Abranches - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-abranches/41461,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41461/3bdd3e83d761583c77f6d4ef68e43566AT.jpg,RIBEIRÃO PRETO,Comercial - Vila Abranches - 44m² - Ribeirão Preto,1950 BRL,commercial,rent,comercial;locação;vila abranches;ribeirão preto,"VILA ABRANCHES, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.950/mês
41470,"Sala comercial para alugar, 37m² - Vila Seixas - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-seixas/41470,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41470/30b3753c6f2d7dafb739021f906d2bb0AT.jpg,RIBEIRÃO PRETO,Comercial - Vila Seixas - 37m² - Ribeirão Preto,800 BRL,commercial,rent,comercial;locação;vila seixas;ribeirão preto,"VILA SEIXAS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 800/mês
41474,"Casa comercial para alugar, 575m² - Alto da Boa Vista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/alto-da-boa-vista/41474,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41474/fa2c8b2d9ce384a1a89c1e440161979eAT.jpg,RIBEIRÃO PRETO,Casa - 4 quartos - Alto Da Boa Vista - 575m² - Ribeirão Preto,9500 BRL,house,rent,casa;locação;4 quartos;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 9.500/mês
41481,"Imovel comercial de esquina para alugar, 184m² - Jardim Procópio - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-joaquim-procopio-de-araujo-ferraz/41481,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41481/ec7abeeb6f5962eae01916afc5e06690AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Joaquim Procópio De Araújo Ferraz - 184m² - Ribeirão Preto,3800 BRL,commercial,rent,comercial;locação;jardim joaquim procópio de araújo ferraz;ribeirão preto,"JARDIM JOAQUIM PROCÓPIO DE ARAÚJO FERRAZ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.800/mês
41492,"Sala comercial para alugar, 35m² - Nova Ribeirânia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/nova-ribeirania/41492,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41492/4121bd7de45438765afbe0631cee6dcfAT.jpg,RIBEIRÃO PRETO,Comercial - Nova Ribeirânia - 35m² - Ribeirão Preto,1000 BRL,commercial,rent,comercial;locação;nova ribeirânia;ribeirão preto,"NOVA RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.000/mês
41482,"Casa de condomínio 4 quartos com 4 salas para alugar,518.57 m² - Jardim Botânico - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/jardim-botanico/41482,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41482/6aabd25d9ee3c5dd8bfc9e21249fc851AT.jpg,RIBEIRÃO PRETO,Casa - 4 quartos - Jardim Botânico - 973m² - Ribeirão Preto,22000 BRL,house,rent,casa;locação;4 quartos;jardim botânico;ribeirão preto,"JARDIM BOTÂNICO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 22.000/mês
41496,"Sala comercial para alugar, 6m² - Nova Ribeirânia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/nova-ribeirania/41496,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41496/e6f0c4d26d73e9abb6987b8c63723618AT.jpg,RIBEIRÃO PRETO,Comercial - Nova Ribeirânia - 6m² - Ribeirão Preto,850 BRL,commercial,rent,comercial;locação;nova ribeirânia;ribeirão preto,"NOVA RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 850/mês
41498,"Sala comercial para alugar, 18m² - Nova Ribeirânia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/nova-ribeirania/41498,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41498/1eef815ed764f45f13ac1e1b7d2b1d64AT.jpg,RIBEIRÃO PRETO,Comercial - Nova Ribeirânia - 18m² - Ribeirão Preto,1800 BRL,commercial,rent,comercial;locação;nova ribeirânia;ribeirão preto,"NOVA RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.800/mês
41507,"Galpão comercial para alugar, 860m² - Jardinópolis - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/jardinopolis/distrito-industrial/41507,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41507/f32856ed6d0e90f9eac288ab33d60701AT.jpg,JARDINÓPOLIS,Comercial - Distrito Industrial - 860m² - Jardinópolis,16500 BRL,commercial,rent,comercial;locação;distrito industrial;jardinópolis,"DISTRITO INDUSTRIAL, JARDINÓPOLIS, São Paulo",,,,,,,R$ 16.500/mês
41502,"Sala comercial para alugar, 23m² - Jardim Sumaré - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-sumare/41502,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41502/eae0feca40e77d3e3a1aaf416d04c067AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Sumaré - 23m² - Ribeirão Preto,1500 BRL,commercial,rent,comercial;locação;jardim sumaré;ribeirão preto,"JARDIM SUMARÉ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.500/mês
41508,"Galpão comercial para alugar, 780m² - Jardinópolis - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/jardinopolis/distrito-industrial-jose-marincek/41508,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41508/227501bd5a38eba80cc09ea6bdad7306AT.jpg,JARDINÓPOLIS,Comercial - Distrito Industrial José Marincek - 780m² - Jardinópolis,14200 BRL,commercial,rent,comercial;locação;distrito industrial josé marincek;jardinópolis,"DISTRITO INDUSTRIAL JOSÉ MARINCEK, JARDINÓPOLIS, São Paulo",,,,,,,R$ 14.200/mês
41510,"Galpão comercial para alugar, 780m² - Jardinópolis - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/jardinopolis/distrito-industrial-jose-marincek/41510,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41510/e5d6f812a44efd602a8faeaa742e2334AT.jpg,JARDINÓPOLIS,Comercial - Distrito Industrial José Marincek - 780m² - Jardinópolis,14200 BRL,commercial,rent,comercial;locação;distrito industrial josé marincek;jardinópolis,"DISTRITO INDUSTRIAL JOSÉ MARINCEK, JARDINÓPOLIS, São Paulo",,,,,,,R$ 14.200/mês
41511,"Galpão comercial para alugar, 780m² - Jardinópolis - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/jardinopolis/distrito-industrial-jose-marincek/41511,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41511/ee40ddb8fec1c9bc6e947136bc7c7b98AT.jpg,JARDINÓPOLIS,Comercial - Distrito Industrial José Marincek - 780m² - Jardinópolis,14200 BRL,commercial,rent,comercial;locação;distrito industrial josé marincek;jardinópolis,"DISTRITO INDUSTRIAL JOSÉ MARINCEK, JARDINÓPOLIS, São Paulo",,,,,,,R$ 14.200/mês
41512,"Casa comercial com 4 salas para alugar, 110m²- Jardim Anhanguera - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-anhanguera/41512,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41512/01aaaf97d425d943254d8e41f5b8e95bAT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Anhanguera - 110m² - Ribeirão Preto,3500 BRL,commercial,rent,comercial;locação;jardim anhanguera;ribeirão preto,"JARDIM ANHANGUERA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.500/mês
41519,"Sala Comercial para alugar, 10m² - Jardim América - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-america/41519,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41519/d096b4f43fe2a73792d24cdd8df83a90AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim América - 10m² - Ribeirão Preto,980 BRL,commercial,rent,comercial;locação;jardim américa;ribeirão preto,"JARDIM AMÉRICA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 980/mês
41524,"Salão comercial para alugar, 50m² - Jardim Anhanguera - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-anhanguera/41524,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41524/5af9d68f157173d6b090fce7fa3f4d1fAT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Anhanguera - 50m² - Ribeirão Preto,1700 BRL,commercial,rent,comercial;locação;jardim anhanguera;ribeirão preto,"JARDIM ANHANGUERA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.700/mês
41542,"Salão comercial para alugar, 250m² - Reserva Macaúba - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/reserva-macauba/41542,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41542/4f62fdfd5462d84fa00f3af26cf524faAT.jpg,RIBEIRÃO PRETO,Comercial - Reserva Macauba - 250m² - Ribeirão Preto,1500 BRL,commercial,rent,comercial;locação;reserva macauba;ribeirão preto,"Reserva Macauba, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.500/mês
41530,"Galpão comercial para alugar, 1750m² - Campos Elíseos - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/campos-eliseos/41530,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41530/b5566f321cf8555e437014b47fefa561AT.jpg,RIBEIRÃO PRETO,Comercial - Campos Elíseos - 1750m² - Ribeirão Preto,40000 BRL,commercial,rent,comercial;locação;campos elíseos;ribeirão preto,"CAMPOS ELÍSEOS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 40.000/mês
41543,"Salão comercial para alugar, 250m² - Reserva Macaúba - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/reserva-macauba/41543,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41543/f50287bfe6fea34912d796b539014cf9AT.jpg,RIBEIRÃO PRETO,Comercial - Reserva Macauba - 250m² - Ribeirão Preto,1500 BRL,commercial,rent,comercial;locação;reserva macauba;ribeirão preto,"Reserva Macauba, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.500/mês
41544,"Salão comercial para alugar, 250m² - Reserva Macaúba - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/reserva-macauba/41544,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41544/3efc7eb7ada8ba27074521cea068c567AT.jpg,RIBEIRÃO PRETO,Comercial - Reserva Macauba - 250m² - Ribeirão Preto,3000 BRL,commercial,rent,comercial;locação;reserva macauba;ribeirão preto,"Reserva Macauba, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.000/mês
41545,"Sala comercial para alugar, 12m² - Centro - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/41545,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41545/16f8fcb6a72fab430957a0f077ecb746AT.jpg,RIBEIRÃO PRETO,Comercial - Centro - 12m² - Ribeirão Preto,2400 BRL,commercial,rent,comercial;locação;centro;ribeirão preto,"Centro, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.400/mês
41546,"Sala comercial para alugar, 12m² - Centro - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/41546,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41546/2b10351514241ec633eb77cd31f21175AT.jpg,RIBEIRÃO PRETO,Comercial - Centro - 12m² - Ribeirão Preto,3000 BRL,commercial,rent,comercial;locação;centro;ribeirão preto,"Centro, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.000/mês
41549,"Salão comercial para alugar, 140m² - Vila Tibério - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-tiberio/41549,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41549/836e064b476e9b9ceb96890c98933c41AT.jpg,RIBEIRÃO PRETO,Comercial - Vila Tibério - 140m² - Ribeirão Preto,5450 BRL,commercial,rent,comercial;locação;vila tibério;ribeirão preto,"VILA TIBÉRIO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 5.450/mês
41551,"Sala comercial para alugar, 20m² - Nova Ribeirânia - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/nova-ribeirania/41551,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/41551/ac04dda2990d50088c96599c9b9bae86AT.jpg,RIBEIRÃO PRETO,Comercial - Nova Ribeirânia - 20m² - Ribeirão Preto,850 BRL,commercial,rent,comercial;locação;nova ribeirânia;ribeirão preto,"NOVA RIBEIRÂNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 850/mês
